image_path,label
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\26.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\27.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\29.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\30.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\31.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\32.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\33.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\34.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\35.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro07\36.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\14.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\18.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\20.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\21.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\22.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\23.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\24.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\25.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\26.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\27.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\28.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\29.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\30.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\32.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\33.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\4.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\5.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\7.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\18.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\20.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\22.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\25.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\26.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\27.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\28.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\30.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_impro08\31.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\4.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\5.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\6.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\7.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\8.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\24.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\25.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\26.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\27.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\28.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\31.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\33.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\34.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\38.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\1.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\2.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\3.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\4.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\5.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\6.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\7.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\8.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\9.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\13.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\16.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\18.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\25.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_1\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\6.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\10.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\11.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\12.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\14.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\16.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\17.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\16.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_2\17.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\6.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\15.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\16.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\17.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\20.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\21.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\22.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\23.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\24.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\25.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\26.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\8.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\16.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\17.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\21.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\23.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\24.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\25.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\26.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\27.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\28.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\29.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\30.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\31.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\32.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\33.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\34.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\35.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\36.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\37.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\39.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script01_3\40.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\12.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_1\14.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\5.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\13.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\14.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\15.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\16.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\17.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\18.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\19.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\25.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\26.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\27.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\28.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\29.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\30.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\32.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\33.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\34.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\37.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\18.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\19.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\20.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\25.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\31.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\32.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\33.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\35.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\36.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\37.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\40.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script02_2\41.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\7.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\25.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\30.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\31.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\33.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\7.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\13.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\14.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\15.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\16.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\17.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\18.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\19.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\20.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\21.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\22.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\24.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\25.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\26.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\27.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\28.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\29.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\30.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\31.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\32.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_1\33.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\14.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\18.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\19.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\20.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\21.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\22.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\23.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\24.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\27.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\29.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\30.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\31.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\32.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\33.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\34.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\36.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\37.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\38.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\39.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\40.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\41.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\4.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\5.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\8.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\13.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\14.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\16.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\19.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\22.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\24.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses05F_script03_2\25.jpg,0
